-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2015 through 08/01/2025 in LST
Location: Latitude  24.3415   Longitude 120.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WS10M
2024,7,9,3,8.85,7.83
2024,7,9,4,9.05,7.99
2024,7,9,5,8.99,7.93
2024,7,9,6,8.85,7.83
2024,7,9,7,8.55,7.6
2024,7,9,8,8.17,7.29
2024,7,9,9,7.81,6.97
2024,7,9,10,7.45,6.66
2024,7,9,11,7.09,6.36
2024,7,9,12,6.65,6.0
2024,7,9,13,6.2,5.62
2024,7,9,14,5.73,5.23
2024,7,9,15,5.29,4.84
2024,7,9,16,5.0,4.58
2024,7,9,17,4.71,4.32
2024,7,9,18,4.59,4.22
2024,7,9,19,4.89,4.47
2024,7,9,20,5.46,4.95
2024,7,9,21,6.02,5.42
2024,7,9,22,6.6,5.9
2024,7,9,23,7.18,6.4
2024,7,10,0,7.69,6.83
2024,7,10,1,8.01,7.1
2024,7,10,2,8.06,7.14
2024,7,10,3,7.93,7.03
2024,7,10,4,7.86,6.97
2024,7,10,5,7.76,6.86
2024,7,10,6,7.66,6.76
2024,7,10,7,7.47,6.6
2024,7,10,8,7.36,6.48
2024,7,10,9,7.24,6.35
2024,7,10,10,7.04,6.17
2024,7,10,11,7.07,6.23
2024,7,10,12,7.21,6.35
2024,7,10,13,7.34,6.48
2024,7,10,14,7.49,6.62
2024,7,10,15,7.6,6.73
2024,7,10,16,7.54,6.7
2024,7,10,17,7.39,6.55
2024,7,10,18,7.2,6.37
2024,7,10,19,7.13,6.25
2024,7,10,20,6.99,6.09
2024,7,10,21,6.94,6.03
2024,7,10,22,7.14,6.19
2024,7,10,23,7.49,6.52
2024,7,11,0,7.89,6.87
2024,7,11,1,8.26,7.17
2024,7,11,2,8.61,7.46
2024,7,11,3,9.02,7.79
2024,7,11,4,9.21,7.95
2024,7,11,5,9.16,7.9
2024,7,11,6,9.06,7.82
2024,7,11,7,9.08,7.83
2024,7,11,8,8.89,7.66
2024,7,11,9,8.65,7.45
2024,7,11,10,8.35,7.23
2024,7,11,11,8.21,7.13
2024,7,11,12,8.07,7.03
2024,7,11,13,7.94,6.92
2024,7,11,14,7.87,6.87
2024,7,11,15,7.75,6.78
2024,7,11,16,7.65,6.71
2024,7,11,17,7.42,6.5
2024,7,11,18,7.43,6.49
2024,7,11,19,7.58,6.59
2024,7,11,20,7.71,6.69
2024,7,11,21,7.91,6.88
2024,7,11,22,8.07,7.05
2024,7,11,23,8.23,7.2
2024,7,12,0,8.6,7.5
2024,7,12,1,8.78,7.68
2024,7,12,2,8.93,7.82
2024,7,12,3,8.95,7.85
2024,7,12,4,8.79,7.71
2024,7,12,5,8.58,7.51
2024,7,12,6,8.34,7.31
2024,7,12,7,8.03,7.06
2024,7,12,8,7.77,6.85
2024,7,12,9,7.44,6.57
2024,7,12,10,7.09,6.28
2024,7,12,11,6.73,5.98
2024,7,12,12,6.42,5.73
2024,7,12,13,6.24,5.57
2024,7,12,14,6.21,5.55
2024,7,12,15,6.23,5.55
2024,7,12,16,6.31,5.61
2024,7,12,17,6.59,5.82
2024,7,12,18,6.86,5.98
2024,7,12,19,7.09,6.07
2024,7,12,20,7.41,6.24
2024,7,12,21,7.71,6.45
2024,7,12,22,8.09,6.76
2024,7,12,23,8.35,7.03
2024,7,13,0,8.5,7.21
2024,7,13,1,8.59,7.32
2024,7,13,2,8.56,7.31
2024,7,13,3,8.52,7.3
2024,7,13,4,8.39,7.19
2024,7,13,5,8.0,6.85
2024,7,13,6,7.46,6.39
2024,7,13,7,6.93,5.91
2024,7,13,8,6.29,5.34
2024,7,13,9,5.59,4.74
2024,7,13,10,5.12,4.35
2024,7,13,11,5.03,4.31
2024,7,13,12,5.36,4.64
2024,7,13,13,5.68,4.93
2024,7,13,14,5.82,5.06
2024,7,13,15,5.65,4.92
2024,7,13,16,5.4,4.7
2024,7,13,17,5.18,4.52
2024,7,13,18,5.19,4.54
2024,7,13,19,5.41,4.75
2024,7,13,20,5.71,5.0
2024,7,13,21,5.88,5.16
2024,7,13,22,5.87,5.16
2024,7,13,23,5.92,5.21
2024,7,14,0,6.06,5.34
2024,7,14,1,6.32,5.55
2024,7,14,2,6.54,5.73
2024,7,14,3,6.45,5.64
2024,7,14,4,6.17,5.37
2024,7,14,5,5.87,5.11
2024,7,14,6,5.56,4.84
2024,7,14,7,5.15,4.51
2024,7,14,8,4.7,4.13
2024,7,14,9,4.39,3.89
2024,7,14,10,4.33,3.87
2024,7,14,11,4.53,4.06
2024,7,14,12,4.59,4.14
2024,7,14,13,4.32,3.92
2024,7,14,14,4.1,3.74
2024,7,14,15,3.95,3.61
2024,7,14,16,3.8,3.48
2024,7,14,17,3.15,2.91
2024,7,14,18,2.03,1.94
2024,7,14,19,0.96,0.98
2024,7,14,20,0.62,0.67
2024,7,14,21,0.91,0.91
2024,7,14,22,1.46,1.41
2024,7,14,23,2.03,1.92
2024,7,15,0,2.3,2.16
2024,7,15,1,2.34,2.21
2024,7,15,2,2.59,2.44
2024,7,15,3,3.02,2.84
2024,7,15,4,3.46,3.25
2024,7,15,5,3.73,3.48
2024,7,15,6,3.98,3.72
2024,7,15,7,4.39,4.07
2024,7,15,8,4.87,4.51
2024,7,15,9,5.42,5.02
2024,7,15,10,5.91,5.46
2024,7,15,11,5.81,5.37
2024,7,15,12,5.21,4.81
2024,7,15,13,4.46,4.14
2024,7,15,14,3.72,3.47
2024,7,15,15,3.08,2.9
2024,7,15,16,2.47,2.33
2024,7,15,17,1.78,1.7
2024,7,15,18,1.29,1.23
2024,7,15,19,1.11,1.07
2024,7,15,20,1.07,1.04
2024,7,15,21,1.33,1.29
2024,7,15,22,2.11,2.02
2024,7,15,23,2.97,2.82
2024,7,16,0,3.43,3.23
2024,7,16,1,3.52,3.31
2024,7,16,2,3.36,3.17
2024,7,16,3,3.08,2.9
2024,7,16,4,2.66,2.51
2024,7,16,5,2.05,1.95
2024,7,16,6,1.45,1.39
2024,7,16,7,1.21,1.15
2024,7,16,8,1.48,1.42
2024,7,16,9,2.09,2.01
2024,7,16,10,2.79,2.67
2024,7,16,11,3.58,3.41
2024,7,16,12,4.18,3.94
2024,7,16,13,4.36,4.1
2024,7,16,14,4.23,3.96
2024,7,16,15,3.98,3.72
2024,7,16,16,3.69,3.45
2024,7,16,17,3.2,2.98
2024,7,16,18,2.63,2.46
2024,7,16,19,2.45,2.3
2024,7,16,20,2.42,2.28
2024,7,16,21,2.46,2.32
2024,7,16,22,2.62,2.48
2024,7,16,23,2.98,2.82
2024,7,17,0,3.27,3.09
2024,7,17,1,3.36,3.16
2024,7,17,2,3.22,3.04
2024,7,17,3,2.97,2.8
2024,7,17,4,2.75,2.6
2024,7,17,5,2.57,2.44
2024,7,17,6,2.38,2.28
2024,7,17,7,2.15,2.07
2024,7,17,8,1.95,1.9
2024,7,17,9,1.96,1.91
2024,7,17,10,2.19,2.13
2024,7,17,11,2.33,2.26
2024,7,17,12,2.27,2.2
2024,7,17,13,2.13,2.06
2024,7,17,14,1.97,1.89
2024,7,17,15,1.76,1.67
2024,7,17,16,1.7,1.6
2024,7,17,17,1.79,1.68
2024,7,17,18,1.93,1.8
2024,7,17,19,2.04,1.9
2024,7,17,20,2.16,2.01
2024,7,17,21,2.41,2.25
2024,7,17,22,2.85,2.65
2024,7,17,23,3.36,3.13
2024,7,18,0,4.01,3.72
2024,7,18,1,4.64,4.29
2024,7,18,2,5.13,4.72
2024,7,18,3,5.42,4.99
2024,7,18,4,5.47,5.04
2024,7,18,5,5.28,4.86
2024,7,18,6,5.05,4.66
2024,7,18,7,4.97,4.59
2024,7,18,8,5.02,4.63
2024,7,18,9,5.19,4.77
2024,7,18,10,5.46,5.01
2024,7,18,11,5.62,5.15
2024,7,18,12,5.6,5.13
2024,7,18,13,5.49,5.05
2024,7,18,14,5.27,4.87
2024,7,18,15,4.84,4.49
2024,7,18,16,4.39,4.08
2024,7,18,17,4.05,3.78
2024,7,18,18,3.89,3.64
2024,7,18,19,4.0,3.73
2024,7,18,20,4.33,4.02
2024,7,18,21,4.75,4.38
2024,7,18,22,5.39,4.96
2024,7,18,23,5.96,5.45
2024,7,19,0,6.25,5.7
2024,7,19,1,6.32,5.76
2024,7,19,2,6.35,5.78
2024,7,19,3,6.45,5.87
2024,7,19,4,6.64,6.02
2024,7,19,5,6.72,6.07
2024,7,19,6,6.6,5.97
2024,7,19,7,6.35,5.75
2024,7,19,8,6.07,5.5
2024,7,19,9,5.84,5.31
2024,7,19,10,5.69,5.19
2024,7,19,11,5.68,5.18
2024,7,19,12,5.73,5.22
2024,7,19,13,5.75,5.23
2024,7,19,14,5.68,5.17
2024,7,19,15,5.57,5.07
2024,7,19,16,5.41,4.93
2024,7,19,17,5.14,4.69
2024,7,19,18,4.89,4.46
2024,7,19,19,4.72,4.31
2024,7,19,20,4.56,4.18
2024,7,19,21,4.43,4.06
2024,7,19,22,4.48,4.11
2024,7,19,23,4.68,4.3
2024,7,20,0,4.67,4.31
2024,7,20,1,4.43,4.1
2024,7,20,2,3.92,3.65
2024,7,20,3,3.29,3.09
2024,7,20,4,2.69,2.53
2024,7,20,5,2.41,2.27
2024,7,20,6,2.51,2.36
2024,7,20,7,2.72,2.57
2024,7,20,8,3.02,2.87
2024,7,20,9,3.36,3.18
2024,7,20,10,3.67,3.48
2024,7,20,11,4.08,3.85
2024,7,20,12,4.37,4.1
2024,7,20,13,4.38,4.09
2024,7,20,14,4.18,3.9
2024,7,20,15,3.94,3.67
2024,7,20,16,3.64,3.37
2024,7,20,17,2.86,2.64
2024,7,20,18,1.75,1.61
2024,7,20,19,1.01,0.92
2024,7,20,20,1.53,1.42
2024,7,20,21,2.51,2.35
2024,7,20,22,3.56,3.31
2024,7,20,23,4.47,4.14
2024,7,21,0,5.25,4.84
2024,7,21,1,5.9,5.44
2024,7,21,2,6.38,5.88
2024,7,21,3,6.61,6.1
2024,7,21,4,5.77,5.37
2024,7,21,5,4.3,4.07
2024,7,21,6,3.26,3.11
2024,7,21,7,3.0,2.87
2024,7,21,8,3.29,3.15
2024,7,21,9,3.72,3.56
2024,7,21,10,4.04,3.85
2024,7,21,11,4.27,4.07
2024,7,21,12,4.18,3.97
2024,7,21,13,3.92,3.72
2024,7,21,14,3.65,3.46
2024,7,21,15,3.42,3.23
2024,7,21,16,3.11,2.95
2024,7,21,17,2.52,2.41
2024,7,21,18,2.16,2.07
2024,7,21,19,2.32,2.22
2024,7,21,20,2.69,2.56
2024,7,21,21,3.17,3.02
2024,7,21,22,3.7,3.49
2024,7,21,23,3.95,3.71
2024,7,22,0,3.89,3.65
2024,7,22,1,3.62,3.42
2024,7,22,2,3.3,3.12
2024,7,22,3,3.16,3.0
2024,7,22,4,3.3,3.15
2024,7,22,5,3.57,3.41
2024,7,22,6,3.92,3.73
2024,7,22,7,4.38,4.15
2024,7,22,8,5.22,4.92
2024,7,22,9,6.45,6.03
2024,7,22,10,7.68,7.12
2024,7,22,11,8.29,7.65
2024,7,22,12,8.2,7.55
2024,7,22,13,7.78,7.15
2024,7,22,14,7.31,6.73
2024,7,22,15,7.0,6.43
2024,7,22,16,6.73,6.17
2024,7,22,17,6.47,5.93
2024,7,22,18,6.3,5.75
2024,7,22,19,6.27,5.71
2024,7,22,20,6.38,5.79
2024,7,22,21,6.45,5.86
2024,7,22,22,6.25,5.67
2024,7,22,23,5.88,5.36
2024,7,23,0,5.59,5.14
2024,7,23,1,5.74,5.28
2024,7,23,2,5.91,5.44
2024,7,23,3,5.85,5.38
2024,7,23,4,5.84,5.37
2024,7,23,5,5.68,5.22
2024,7,23,6,5.85,5.38
2024,7,23,7,6.53,5.99
2024,7,23,8,7.4,6.73
2024,7,23,9,8.07,7.3
2024,7,23,10,8.55,7.73
2024,7,23,11,9.62,8.64
2024,7,23,12,11.06,9.83
2024,7,23,13,12.61,11.1
2024,7,23,14,13.99,12.21
2024,7,23,15,15.31,13.27
2024,7,23,16,16.47,14.21
2024,7,23,17,17.2,14.78
2024,7,23,18,16.88,14.57
2024,7,23,19,16.57,14.36
2024,7,23,20,16.33,14.17
2024,7,23,21,15.98,13.88
2024,7,23,22,15.7,13.64
2024,7,23,23,15.89,13.81
2024,7,24,0,15.7,13.69
2024,7,24,1,15.25,13.36
2024,7,24,2,15.29,13.4
2024,7,24,3,16.12,14.04
2024,7,24,4,17.04,14.77
2024,7,24,5,17.61,15.23
2024,7,24,6,18.03,15.57
2024,7,24,7,18.45,15.86
2024,7,24,8,18.63,15.95
2024,7,24,9,18.56,15.87
2024,7,24,10,18.21,15.56
2024,7,24,11,17.93,15.26
2024,7,24,12,17.75,15.08
2024,7,24,13,17.88,15.18
2024,7,24,14,18.25,15.48
2024,7,24,15,18.87,15.96
2024,7,24,16,19.96,16.8
2024,7,24,17,21.73,18.3
2024,7,24,18,23.44,19.73
2024,7,24,19,24.1,20.37
2024,7,24,20,24.74,21.01
2024,7,24,21,25.31,21.56
2024,7,24,22,25.15,21.43
2024,7,24,23,24.67,20.95
2024,7,25,0,24.42,20.69
2024,7,25,1,24.61,20.85
2024,7,25,2,24.59,20.86
2024,7,25,3,24.04,20.38
2024,7,25,4,23.32,19.8
2024,7,25,5,22.74,19.39
2024,7,25,6,21.96,18.81
2024,7,25,7,21.47,18.47
2024,7,25,8,21.75,18.77
2024,7,25,9,23.21,20.03
2024,7,25,10,26.14,22.55
2024,7,25,11,27.93,24.09
2024,7,25,12,28.16,24.19
2024,7,25,13,29.43,25.14
2024,7,25,14,30.5,25.98
2024,7,25,15,31.82,26.99
2024,7,25,16,32.4,27.61
2024,7,25,17,32.9,28.08
2024,7,25,18,33.39,28.55
2024,7,25,19,33.42,28.56
2024,7,25,20,34.24,29.22
2024,7,25,21,33.37,28.43
2024,7,25,22,30.65,26.12
2024,7,25,23,27.83,23.7
2024,7,26,0,25.42,21.61
2024,7,26,1,24.34,20.66
2024,7,26,2,24.1,20.38
2024,7,26,3,23.66,19.93
2024,7,26,4,23.42,19.69
2024,7,26,5,23.82,19.95
2024,7,26,6,23.98,20.04
2024,7,26,7,23.52,19.72
2024,7,26,8,23.87,20.0
2024,7,26,9,24.4,20.44
2024,7,26,10,24.47,20.55
2024,7,26,11,24.18,20.33
2024,7,26,12,23.92,20.12
2024,7,26,13,22.97,19.32
2024,7,26,14,20.73,17.47
2024,7,26,15,19.25,16.3
2024,7,26,16,18.36,15.58
2024,7,26,17,18.13,15.4
2024,7,26,18,18.15,15.43
2024,7,26,19,17.97,15.28
2024,7,26,20,17.17,14.63
2024,7,26,21,16.42,14.02
2024,7,26,22,15.82,13.52
2024,7,26,23,15.63,13.36
2024,7,27,0,15.73,13.41
2024,7,27,1,15.86,13.47
2024,7,27,2,15.72,13.37
2024,7,27,3,15.38,13.06
2024,7,27,4,14.98,12.72
2024,7,27,5,14.79,12.56
2024,7,27,6,14.72,12.52
2024,7,27,7,14.59,12.45
2024,7,27,8,14.79,12.6
2024,7,27,9,15.13,12.86
2024,7,27,10,15.22,12.92
2024,7,27,11,15.01,12.72
2024,7,27,12,14.79,12.52
2024,7,27,13,14.61,12.39
2024,7,27,14,14.66,12.41
2024,7,27,15,14.35,12.1
2024,7,27,16,11.84,9.84
2024,7,27,17,10.91,9.09
2024,7,27,18,10.99,9.14
2024,7,27,19,11.47,9.56
2024,7,27,20,12.41,10.36
2024,7,27,21,12.89,10.81
2024,7,27,22,12.83,10.83
2024,7,27,23,12.04,10.25
2024,7,28,0,10.3,8.87
2024,7,28,1,8.41,7.34
2024,7,28,2,6.42,5.69
2024,7,28,3,4.4,3.93
2024,7,28,4,2.53,2.22
2024,7,28,5,0.99,0.8
2024,7,28,6,0.04,0.14
2024,7,28,7,0.97,1.02
2024,7,28,8,2.12,2.05
2024,7,28,9,3.36,3.16
2024,7,28,10,4.47,4.14
2024,7,28,11,4.99,4.59
2024,7,28,12,5.32,4.85
2024,7,28,13,5.7,5.16
2024,7,28,14,5.94,5.34
2024,7,28,15,5.87,5.25
2024,7,28,16,5.64,5.02
2024,7,28,17,5.48,4.89
2024,7,28,18,5.21,4.65
2024,7,28,19,4.9,4.38
2024,7,28,20,4.68,4.2
2024,7,28,21,4.56,4.11
2024,7,28,22,4.55,4.11
2024,7,28,23,4.77,4.34
2024,7,29,0,5.18,4.75
2024,7,29,1,5.4,4.98
2024,7,29,2,5.44,5.03
2024,7,29,3,5.46,5.05
2024,7,29,4,5.4,5.0
2024,7,29,5,5.4,4.99
2024,7,29,6,5.46,5.05
2024,7,29,7,5.57,5.14
2024,7,29,8,5.47,5.04
2024,7,29,9,5.18,4.78
2024,7,29,10,4.96,4.58
2024,7,29,11,4.85,4.48
2024,7,29,12,4.93,4.52
2024,7,29,13,5.19,4.74
2024,7,29,14,5.7,5.16
2024,7,29,15,6.32,5.67
2024,7,29,16,6.78,6.05
2024,7,29,17,6.44,5.75
2024,7,29,18,5.42,4.87
2024,7,29,19,4.12,3.74
2024,7,29,20,2.9,2.68
2024,7,29,21,1.91,1.78
2024,7,29,22,1.83,1.71
2024,7,29,23,2.32,2.13
2024,7,30,0,3.71,3.39
2024,7,30,1,5.44,4.9
2024,7,30,2,6.59,5.91
2024,7,30,3,7.11,6.38
2024,7,30,4,7.33,6.59
2024,7,30,5,7.25,6.54
2024,7,30,6,6.98,6.33
2024,7,30,7,6.66,6.05
2024,7,30,8,6.26,5.69
2024,7,30,9,5.82,5.33
2024,7,30,10,5.43,4.97
2024,7,30,11,5.25,4.8
2024,7,30,12,5.26,4.78
2024,7,30,13,5.38,4.85
2024,7,30,14,5.47,4.89
2024,7,30,15,5.56,4.92
2024,7,30,16,5.65,4.96
2024,7,30,17,5.84,5.05
2024,7,30,18,6.12,5.23
2024,7,30,19,6.21,5.31
2024,7,30,20,6.1,5.23
2024,7,30,21,6.03,5.23
2024,7,30,22,6.22,5.44
2024,7,30,23,6.68,5.85
2024,7,31,0,7.08,6.21
2024,7,31,1,7.16,6.28
2024,7,31,2,7.12,6.24
2024,7,31,3,7.1,6.22
2024,7,31,4,7.08,6.2
2024,7,31,5,6.9,6.08
2024,7,31,6,6.58,5.85
2024,7,31,7,6.37,5.7
2024,7,31,8,6.44,5.77
2024,7,31,9,6.65,5.96
2024,7,31,10,6.79,6.09
2024,7,31,11,6.91,6.16
2024,7,31,12,6.88,6.11
2024,7,31,13,6.72,5.92
2024,7,31,14,6.62,5.8
2024,7,31,15,6.69,5.82
2024,7,31,16,6.76,5.88
2024,7,31,17,6.81,5.91
2024,7,31,18,7.02,6.08
2024,7,31,19,7.39,6.41
2024,7,31,20,7.61,6.63
2024,7,31,21,7.66,6.71
2024,7,31,22,7.59,6.67
2024,7,31,23,7.79,6.82
2024,8,1,0,7.93,6.98
2024,8,1,1,7.93,6.99
2024,8,1,2,7.73,6.83
2024,8,1,3,7.46,6.62
2024,8,1,4,7.14,6.36
2024,8,1,5,6.86,6.13
2024,8,1,6,6.63,5.96
2024,8,1,7,6.47,5.84
2024,8,1,8,6.35,5.76
2024,8,1,9,6.41,5.81
2024,8,1,10,6.51,5.91
2024,8,1,11,6.59,5.96
2024,8,1,12,6.58,5.94
2024,8,1,13,6.59,5.94
2024,8,1,14,6.65,5.99
2024,8,1,15,6.76,6.07
2024,8,1,16,6.83,6.13
2024,8,1,17,6.79,6.09
2024,8,1,18,6.73,6.01
2024,8,1,19,6.8,6.04
2024,8,1,20,6.96,6.16
2024,8,1,21,7.16,6.31
2024,8,1,22,7.4,6.51
2024,8,1,23,7.62,6.7
2024,8,2,0,7.7,6.79
2024,8,2,1,7.6,6.72
2024,8,2,2,7.4,6.57
2024,8,2,3,7.23,6.42
2024,8,2,4,7.08,6.3
2024,8,2,5,6.95,6.18
2024,8,2,6,6.78,6.01
2024,8,2,7,6.6,5.83
2024,8,2,8,6.44,5.66
2024,8,2,9,6.29,5.53
2024,8,2,10,6.28,5.5
2024,8,2,11,6.32,5.55
2024,8,2,12,6.34,5.6
2024,8,2,13,6.35,5.64
2024,8,2,14,6.37,5.69
2024,8,2,15,6.37,5.71
2024,8,2,16,6.36,5.71
2024,8,2,17,6.23,5.59
2024,8,2,18,6.11,5.48
2024,8,2,19,6.18,5.52
2024,8,2,20,6.3,5.59
2024,8,2,21,6.47,5.71
2024,8,2,22,6.63,5.85
2024,8,2,23,6.74,5.95
2024,8,3,0,6.7,5.95
2024,8,3,1,6.54,5.83
2024,8,3,2,6.31,5.64
2024,8,3,3,5.95,5.33
2024,8,3,4,5.5,4.95
2024,8,3,5,5.06,4.59
2024,8,3,6,4.62,4.21
2024,8,3,7,4.38,4.01
2024,8,3,8,4.32,3.95
2024,8,3,9,4.4,4.04
2024,8,3,10,4.6,4.21
2024,8,3,11,4.87,4.45
2024,8,3,12,5.08,4.61
2024,8,3,13,5.13,4.64
2024,8,3,14,5.05,4.57
2024,8,3,15,4.92,4.45
2024,8,3,16,4.8,4.35
2024,8,3,17,4.58,4.13
2024,8,3,18,4.33,3.89
2024,8,3,19,4.27,3.81
2024,8,3,20,4.31,3.82
2024,8,3,21,4.41,3.91
2024,8,3,22,4.47,3.98
2024,8,3,23,4.5,4.03
2024,8,4,0,4.57,4.13
2024,8,4,1,4.69,4.26
2024,8,4,2,4.79,4.38
2024,8,4,3,4.87,4.45
2024,8,4,4,4.84,4.43
2024,8,4,5,4.67,4.3
2024,8,4,6,4.45,4.12
2024,8,4,7,4.19,3.91
2024,8,4,8,3.82,3.59
2024,8,4,9,3.3,3.11
2024,8,4,10,2.71,2.56
2024,8,4,11,2.28,2.17
2024,8,4,12,2.21,2.09
2024,8,4,13,2.36,2.24
2024,8,4,14,2.55,2.43
2024,8,4,15,2.81,2.66
2024,8,4,16,3.15,2.97
2024,8,4,17,3.3,3.1
2024,8,4,18,3.27,3.08
2024,8,4,19,3.24,3.05
2024,8,4,20,3.14,2.96
2024,8,4,21,3.02,2.85
2024,8,4,22,2.82,2.68
2024,8,4,23,2.65,2.52
2024,8,5,0,2.54,2.43
2024,8,5,1,2.64,2.52
2024,8,5,2,2.88,2.74
2024,8,5,3,3.07,2.91
2024,8,5,4,3.13,2.97
2024,8,5,5,3.05,2.89
2024,8,5,6,2.87,2.73
2024,8,5,7,2.62,2.5
2024,8,5,8,2.34,2.23
2024,8,5,9,2.04,1.95
2024,8,5,10,1.78,1.72
2024,8,5,11,1.77,1.72
2024,8,5,12,2.01,1.96
2024,8,5,13,2.26,2.2
2024,8,5,14,2.28,2.21
2024,8,5,15,1.98,1.92
2024,8,5,16,1.52,1.48
2024,8,5,17,1.23,1.19
2024,8,5,18,1.49,1.44
2024,8,5,19,1.66,1.59
2024,8,5,20,1.58,1.51
2024,8,5,21,1.23,1.17
2024,8,5,22,0.83,0.8
2024,8,5,23,1.17,1.15
2024,8,6,0,1.99,1.92
2024,8,6,1,2.37,2.28
2024,8,6,2,2.49,2.4
2024,8,6,3,2.55,2.45
2024,8,6,4,2.51,2.42
2024,8,6,5,2.14,2.07
2024,8,6,6,1.68,1.63
2024,8,6,7,1.36,1.33
2024,8,6,8,1.22,1.21
2024,8,6,9,1.25,1.24
2024,8,6,10,1.43,1.42
2024,8,6,11,1.73,1.71
2024,8,6,12,1.83,1.82
2024,8,6,13,1.83,1.8
2024,8,6,14,1.87,1.83
2024,8,6,15,1.91,1.85
2024,8,6,16,1.88,1.82
2024,8,6,17,1.61,1.56
2024,8,6,18,1.19,1.15
2024,8,6,19,0.68,0.66
2024,8,6,20,0.41,0.4
2024,8,6,21,0.85,0.85
2024,8,6,22,1.21,1.19
2024,8,6,23,1.51,1.48
2024,8,7,0,1.84,1.8
2024,8,7,1,2.09,2.04
2024,8,7,2,2.42,2.34
2024,8,7,3,2.91,2.81
2024,8,7,4,3.21,3.07
2024,8,7,5,2.79,2.67
2024,8,7,6,2.01,1.95
2024,8,7,7,1.37,1.35
2024,8,7,8,1.27,1.25
2024,8,7,9,1.7,1.66
2024,8,7,10,2.27,2.22
2024,8,7,11,2.85,2.77
2024,8,7,12,3.14,3.02
2024,8,7,13,3.04,2.92
2024,8,7,14,2.71,2.61
2024,8,7,15,2.32,2.23
2024,8,7,16,1.99,1.93
2024,8,7,17,1.73,1.67
2024,8,7,18,1.87,1.81
2024,8,7,19,2.21,2.13
2024,8,7,20,2.45,2.36
2024,8,7,21,2.7,2.6
2024,8,7,22,3.1,2.98
2024,8,7,23,3.55,3.39
2024,8,8,0,3.96,3.77
2024,8,8,1,4.29,4.07
2024,8,8,2,4.47,4.22
2024,8,8,3,4.2,3.98
2024,8,8,4,3.66,3.47
2024,8,8,5,3.28,3.11
2024,8,8,6,3.25,3.1
2024,8,8,7,3.61,3.43
2024,8,8,8,3.91,3.71
2024,8,8,9,3.93,3.71
2024,8,8,10,3.74,3.52
2024,8,8,11,3.63,3.44
2024,8,8,12,3.66,3.46
2024,8,8,13,3.79,3.57
2024,8,8,14,4.01,3.77
2024,8,8,15,4.3,4.03
2024,8,8,16,4.6,4.3
2024,8,8,17,4.81,4.49
2024,8,8,18,4.87,4.53
2024,8,8,19,4.78,4.44
2024,8,8,20,4.63,4.3
2024,8,8,21,4.58,4.25
2024,8,8,22,4.71,4.37
2024,8,8,23,4.88,4.53
2024,8,9,0,5.09,4.72
2024,8,9,1,5.23,4.85
2024,8,9,2,5.26,4.89
2024,8,9,3,5.17,4.81
2024,8,9,4,4.93,4.6
2024,8,9,5,4.74,4.44
2024,8,9,6,4.64,4.35
2024,8,9,7,4.53,4.24
2024,8,9,8,4.37,4.09
2024,8,9,9,4.24,3.97
2024,8,9,10,4.28,4.01
2024,8,9,11,4.44,4.16
2024,8,9,12,4.48,4.19
2024,8,9,13,4.3,4.03
2024,8,9,14,4.23,3.97
2024,8,9,15,4.48,4.2
2024,8,9,16,4.74,4.42
2024,8,9,17,4.71,4.4
2024,8,9,18,4.9,4.55
2024,8,9,19,5.17,4.78
2024,8,9,20,5.22,4.83
2024,8,9,21,5.36,4.94
2024,8,9,22,5.58,5.14
2024,8,9,23,5.77,5.31
2024,8,10,0,5.81,5.33
2024,8,10,1,5.64,5.18
2024,8,10,2,5.6,5.12
2024,8,10,3,5.55,5.08
2024,8,10,4,5.61,5.13
2024,8,10,5,5.82,5.31
2024,8,10,6,5.93,5.4
2024,8,10,7,5.75,5.25
2024,8,10,8,5.58,5.11
2024,8,10,9,5.61,5.14
2024,8,10,10,5.71,5.23
2024,8,10,11,6.04,5.52
2024,8,10,12,6.55,5.95
2024,8,10,13,6.96,6.3
2024,8,10,14,7.26,6.55
2024,8,10,15,7.46,6.71
2024,8,10,16,7.28,6.55
2024,8,10,17,7.16,6.46
2024,8,10,18,7.4,6.66
2024,8,10,19,7.72,6.92
2024,8,10,20,7.74,6.94
2024,8,10,21,7.71,6.91
2024,8,10,22,7.78,6.97
2024,8,10,23,7.78,6.96
2024,8,11,0,7.61,6.81
2024,8,11,1,7.23,6.49
2024,8,11,2,6.89,6.2
2024,8,11,3,6.88,6.17
2024,8,11,4,6.71,6.0
2024,8,11,5,6.18,5.58
2024,8,11,6,6.04,5.5
2024,8,11,7,6.14,5.6
2024,8,11,8,6.08,5.54
2024,8,11,9,5.71,5.24
2024,8,11,10,5.26,4.87
2024,8,11,11,5.17,4.78
2024,8,11,12,5.22,4.8
2024,8,11,13,5.35,4.9
2024,8,11,14,5.65,5.12
2024,8,11,15,6.04,5.41
2024,8,11,16,6.27,5.55
2024,8,11,17,6.31,5.54
